,class
76180,0
47409,0
134793,0
110366,0
15009,0
120328,0
148688,0
47704,0
33196,1
116210,0
2934,0
112088,0
125206,0
102780,0
113314,0
110345,0
69709,1
145639,0
67471,0
119590,0
95014,0
114414,0
93851,0
21418,0
48336,1
91927,0
97594,0
12986,0
109497,0
82364,0
102659,0
106522,0
25018,0
14375,0
41803,0
141068,1
49918,0
126939,0
127671,0
53056,0
3536,0
63594,0
34828,0
141002,0
126778,0
88525,0
116287,0
116860,0
75974,1
132852,0
2601,0
110815,0
97831,0
17822,0
3635,0
62044,0
103289,0
141327,0
111398,0
10714,0
124962,0
93055,0
111060,0
90620,0
7416,0
66677,0
117823,0
117381,0
103248,0
75806,0
57356,0
31499,0
135728,0
63416,0
52684,0
30054,0
53238,0
150155,0
65331,0
33847,0
25991,0
36252,0
53651,0
125313,1
136177,0
73634,0
46815,0
122047,0
86402,0
1277,0
89426,0
104338,0
68950,1
37774,0
126716,0
26476,0
93480,0
82075,0
59116,0
104183,0
25220,0
86480,0
101995,0
113534,0
119052,0
70078,0
93196,0
99281,0
39815,0
30258,0
125857,0
72009,0
47662,0
146411,0
70331,0
102739,0
147473,0
76095,0
56555,0
53295,0
27650,0
129589,0
67330,0
56771,0
79525,0
93239,0
32335,0
75009,1
47821,0
22864,0
13458,0
91394,0
97911,0
121631,0
77534,0
52352,1
65149,0
65647,0
61157,0
23882,0
11476,0
20152,0
99541,0
52884,0
107892,0
128351,0
105181,0
58021,0
2381,0
53483,0
97029,0
119139,0
106629,0
124390,0
122255,0
127425,0
133572,0
161,1
387,0
92568,0
46473,0
47502,0
73709,0
35175,1
65011,0
5433,1
55467,0
90833,0
93698,0
22533,0
94223,0
28973,0
95940,0
109879,0
123768,0
103079,1
125746,0
97445,0
16388,0
8295,0
52319,0
22745,0
7177,1
21333,0
82603,0
76256,0
72065,0
33941,0
108913,0
43177,0
5477,0
25210,0
118368,0
66750,0
19733,0
113027,0
76583,0
134369,0
17139,0
41776,0
58761,0
24912,0
21656,0
101385,0
129920,1
49984,0
126791,0
3747,0
37772,0
76034,0
120957,0
3769,0
2638,1
143845,0
149072,0
79511,0
80535,0
22488,1
110588,0
139571,1
109318,0
133392,1
97815,0
12062,0
63242,0
147371,0
16241,0
106143,0
66386,0
5417,0
12647,0
95078,0
77182,0
92848,0
141632,0
122924,0
48533,0
92627,0
27741,0
39585,0
5722,0
80190,1
108306,0
150850,0
97832,0
18630,1
19015,0
61624,0
129789,0
1509,0
53380,0
115667,0
118355,0
74522,0
78892,0
10935,0
80986,0
129708,0
6560,0
44707,0
148255,0
96742,0
98530,0
28508,0
10798,0
118759,0
77389,0
77764,0
30075,0
78587,0
91351,0
75704,0
13006,0
112716,0
30759,0
37735,0
49114,0
25461,0
106126,0
35183,0
29229,0
65756,0
138414,0
26194,0
9936,1
88009,0
82090,0
84110,0
46100,0
107626,0
59708,0
108560,0
79349,0
119257,0
78834,1
105571,1
107839,0
101936,0
5049,0
137464,1
97016,0
21905,0
76393,0
134088,0
19218,0
40489,0
124805,0
65290,0
53269,0
79428,0
9998,0
40329,0
19903,0
92237,0
25154,0
54746,0
12273,0
38431,0
127563,0
78373,0
11871,0
130526,1
103317,0
79081,0
6864,0
15848,0
24570,0
19621,0
30610,0
30244,0
42144,0
76568,0
6956,0
25750,0
86529,0
14990,0
65817,1
90428,0
149907,0
15407,0
106571,0
91562,0
78274,0
52299,0
38531,1
104154,0
138433,0
29876,0
76767,0
33499,0
115807,0
98827,0
142715,0
16852,0
5441,0
30969,1
43387,0
91443,0
99914,0
5187,0
74893,0
30467,0
4578,0
33681,0
113846,0
89403,0
77247,0
3753,0
65940,0
31893,0
144947,0
113732,0
53410,0
127982,0
136101,0
102441,1
28640,0
97490,0
108096,0
2474,0
111251,0
39453,0
49801,0
67147,0
15049,0
136146,0
54674,0
58828,0
23197,0
10689,0
144570,0
114940,0
18710,0
48885,0
14348,0
10706,0
147893,0
19748,0
56684,0
54621,0
85529,0
118393,0
138971,0
151104,1
126420,0
109478,0
124778,0
101611,0
136889,0
107641,0
41718,0
144494,0
106310,0
121218,0
42860,0
101628,0
49057,0
80838,0
9638,0
29529,0
106821,0
44123,1
285,0
62519,0
124344,0
76671,0
148811,0
127305,0
79877,0
16929,0
146817,0
30741,0
111522,1
142409,0
132949,0
124373,0
52594,0
88837,0
50654,0
33692,0
128864,0
147277,0
96977,1
74922,0
144423,0
61390,0
61629,0
79009,0
30862,0
28044,0
30168,0
94358,0
96004,0
135366,0
76242,1
134443,0
46679,0
11611,0
30385,1
10079,0
18571,0
15714,0
82757,0
111651,0
28478,0
92158,0
95763,0
93465,0
141852,0
139870,0
7446,0
70449,0
24435,0
82114,0
85399,0
110747,1
121228,0
29698,0
123122,0
29151,1
10008,0
31372,0
137249,0
90515,0
105575,0
114134,0
71442,0
94705,0
108400,0
9877,0
19941,0
127136,0
96350,1
63813,0
70164,0
136017,0
150086,0
2644,0
109151,0
3809,0
115977,0
33137,0
109755,0
7661,0
126103,0
32484,0
94067,0
142408,0
133017,0
91930,0
125443,0
9845,0
86217,0
82109,0
46756,0
86243,0
53441,0
87769,0
79957,0
53533,0
24575,1
48178,0
53989,0
120527,0
72056,0
117731,1
68917,0
86785,1
42021,0
67254,0
117420,0
16047,0
69370,0
128276,0
124694,0
8688,1
140086,0
133457,0
61223,0
5946,0
112752,0
139380,0
63117,0
18280,0
42219,0
67423,0
86824,0
55310,0
37550,0
25408,0
16606,0
21131,0
35249,0
117044,0
134932,0
136998,0
130295,0
143015,0
14417,0
90826,0
48122,0
15434,0
130291,0
123176,0
29973,0
15139,0
58610,0
91905,0
1186,1
114051,0
121216,0
56460,0
74133,0
32083,0
92995,0
88365,0
101830,0
26576,1
12095,0
128816,1
149919,0
90679,0
140868,0
93793,0
113917,0
10235,0
103576,0
145492,1
68993,0
108981,0
111354,0
112317,0
7634,0
133921,0
34793,0
150651,0
61436,0
20197,0
99203,0
128112,0
82941,0
113197,0
24594,0
143536,1
8457,0
37027,0
79871,0
103212,0
119074,0
6245,0
44625,0
50491,0
21788,0
66965,0
112060,0
137605,0
133215,0
78024,0
51913,0
43526,1
78375,0
121585,0
139638,1
127783,0
68337,1
49576,0
103841,0
131399,0
75406,0
74488,0
121456,0
114739,0
55995,1
121516,0
15630,0
147791,0
126687,0
46177,0
51412,0
64721,0
9894,0
78284,0
109512,0
119924,0
14,0
39816,0
89981,0
119662,0
99879,0
1823,1
97351,0
82904,0
41243,0
36428,0
86241,0
24623,1
70211,0
136449,0
146665,1
173,0
66840,0
121544,0
45403,0
120557,0
105425,0
43456,0
111615,0
118488,0
127395,0
141192,0
115927,0
24264,0
63786,0
119117,0
115377,0
18956,0
16614,0
139664,0
103387,0
81514,0
80016,0
136870,0
130602,0
135902,0
59631,0
82245,0
117001,0
84507,0
111711,0
142225,0
40061,0
64360,0
65947,0
93467,0
51804,0
141482,0
122419,0
41954,0
19883,0
36793,1
41737,1
144687,0
136307,0
32962,1
93696,1
82817,0
84264,0
27183,0
115831,0
22224,0
135351,0
6418,0
32611,0
115146,0
84670,0
68210,0
109357,0
80001,0
34972,0
3803,0
4981,0
11893,0
109852,0
96520,0
71152,1
129053,0
94562,0
17938,0
19214,0
37644,0
94317,0
84652,0
139718,0
36608,0
110066,0
125352,0
51643,0
92897,0
82573,0
3210,0
85071,0
124262,0
39390,0
44538,0
147259,0
40704,0
85445,1
120100,0
52388,0
142660,0
74151,0
106747,0
123062,0
144072,0
99993,0
48759,1
100836,0
39613,0
101269,0
142056,0
95586,0
78638,0
75643,0
146737,0
48451,0
116657,0
57824,0
149751,0
77417,1
9040,0
126807,0
30442,0
78099,0
92203,0
137446,1
9687,0
14193,0
59642,0
16514,0
78610,0
69533,0
58697,0
108443,0
30003,0
26290,0
74703,1
59962,1
59447,0
112434,0
103417,0
87648,0
117063,1
55769,0
73008,0
82491,1
7122,0
64350,1
33319,0
138119,0
46329,0
47896,1
7166,0
121967,0
51830,0
54983,0
48672,0
114115,0
137365,0
74269,0
76696,0
17962,0
24036,0
8562,0
47607,0
7838,1
87393,0
107292,0
5926,0
24798,0
47867,0
119095,0
76834,1
135474,0
130653,0
67017,0
39986,1
120593,0
39300,0
84834,0
98648,0
68380,0
40897,0
39811,0
143047,1
79342,0
74627,0
19610,0
120683,0
10537,0
65390,0
146713,0
105980,0
69831,0
83189,0
2605,0
32217,0
129206,0
59219,0
31258,0
89448,0
32050,0
127620,0
92803,0
7641,0
63079,0
111528,1
18446,0
24336,0
74091,0
47972,0
33551,0
143402,0
86329,0
124358,0
71304,0
14422,0
93624,0
84599,0
135959,0
109614,0
115899,0
45238,0
124114,0
94338,0
48179,0
7022,0
56505,0
44848,0
148446,0
82763,0
145767,0
73873,0
70571,0
111927,0
6126,0
88954,0
62446,0
20472,0
122826,0
92980,0
96717,1
15429,0
105944,0
23657,0
83954,0
108017,0
108583,1
148787,0
37872,0
37213,0
22797,0
108561,0
50268,0
6420,0
19108,0
148396,0
53162,0
125990,0
84331,0
73554,0
50611,0
116511,0
29720,0
48173,1
1044,0
115987,0
39289,0
47491,0
37261,0
64299,0
150605,0
147639,0
57675,0
89691,0
52454,0
70484,0
40186,0
49244,0
145343,0
113787,0
113034,0
78862,0
148862,0
29985,0
95403,0
82925,1
14384,0
141504,0
124519,0
97188,0
15761,0
50074,0
91131,0
23591,0
3594,0
115276,0
10299,1
21658,0
11381,0
104554,0
16898,0
108772,0
118145,0
118256,0
16022,0
66511,0
102770,0
130175,0
113118,1
93397,0
17786,0
147398,0
85767,0
47362,1
78601,0
99618,0
131850,0
14768,0
91017,0
79792,0
89085,0
59417,0
146613,0
18176,0
87673,0
12714,0
58839,0
120466,0
62608,0
38819,0
127146,0
43007,0
50647,0
82247,0
71697,0
26036,1
123606,0
91345,0
95211,0
124725,0
86971,0
105603,0
55460,1
17824,0
45247,0
16673,0
114964,0
40024,0
93148,0
64780,0
96193,0
69028,0
69261,0
132772,0
93477,0
4399,0
92484,0
141654,0
41181,0
55499,0
103912,1
76555,0
101549,1
89654,0
137187,0
110746,0
36866,0
26403,0
126777,0
6108,0
71626,0
48924,0
45685,0
66151,0
21717,0
63807,0
27197,0
55625,0
114819,0
137879,0
68633,0
9738,0
121392,0
67400,0
54171,0
66325,0
44317,0
120713,0
142837,0
137748,0
74564,0
64786,0
42843,0
129718,1
131155,0
41165,0
118426,0
115222,0
83035,0
74656,0
32554,0
119973,0
76717,0
1681,0
26519,1
90738,0
38938,1
3718,0
36174,0
86084,0
18302,0
136841,0
55646,0
38621,0
139729,0
38282,0
64428,0
17426,0
61112,0
17626,0
54607,0
146215,0
91971,0
47642,0
72434,0
113137,0
141071,0
129240,0
36325,0
43590,0
15364,0
5135,0
35831,0
148086,0
5651,0
79023,0
104888,0
129416,0
33640,0
111439,0
17033,0
94452,0
28954,0
20209,0
137273,0
46959,0
58979,0
136161,0
61397,0
142266,0
60329,0
140801,0
63419,0
31178,1
37423,0
28972,0
104385,0
21058,0
148007,0
133324,0
87216,0
69944,0
143605,0
27778,0
143393,0
45820,0
52355,0
127259,0
90851,0
91635,0
70855,0
65800,0
58616,0
49668,0
24340,0
148760,0
69867,0
9116,0
62432,0
3126,0
86445,0
69004,0
70873,0
149901,0
42617,0
87773,0
49769,1
45683,0
114086,0
82661,0
117848,0
34777,0
120292,0
80634,0
144230,0
123303,0
139105,0
119186,0
39606,0
118703,0
52233,1
50431,0
110705,0
46421,0
15451,0
16648,0
109240,0
54016,0
60526,0
106918,0
139366,1
64588,0
117676,0
47488,0
42808,0
60997,0
88986,0
144325,0
25380,0
24599,0
32887,0
37124,0
3967,0
119564,0
113860,0
34378,0
60751,0
94028,0
91053,0
84207,0
113603,0
33928,0
62648,0
149482,0
26276,0
117757,0
22110,0
29072,1
133926,0
18,0
131652,0
111739,0
14194,1
49017,0
118957,0
99189,0
14522,0
67909,0
131191,0
25909,0
3639,0
36966,0
11228,0
18835,0
109858,0
14910,0
39336,1
123090,0
136156,0
133697,0
129871,0
77267,0
141593,0
132213,0
64222,0
33785,0
52498,1
84366,0
149634,0
110017,1
83338,0
25441,0
76716,0
5985,0
22984,0
86432,0
33981,1
52751,0
37806,0
22111,0
62534,0
108109,1
114756,0
142316,0
142095,0
76237,0
54163,0
52958,0
112661,0
130886,0
123209,0
118990,0
20121,0
16025,0
115974,0
73294,0
105211,0
137556,0
94521,0
73223,0
35592,0
11200,0
100086,0
126208,0
47814,0
103768,0
27813,0
125757,0
105259,0
59846,0
16088,0
77254,0
69308,1
78028,0
583,0
110753,0
106492,0
4626,1
96811,0
102889,0
139749,0
39463,0
131702,1
111178,0
108830,0
114031,0
30815,0
125880,0
112275,0
63493,1
111954,0
63095,0
39485,0
22101,0
78090,0
14191,0
134130,0
16588,0
37934,1
107724,0
129943,0
88541,0
70393,0
34980,0
146098,0
119800,0
85256,1
19624,0
78467,0
71088,0
64499,0
137708,0
63034,1
100984,0
12863,0
68387,0
121407,0
148077,1
109480,0
132535,0
128539,0
56969,1
47445,0
64575,0
120448,0
111194,0
27771,0
75088,0
19266,0
66628,0
41303,0
75421,1
130656,0
69163,0
85609,0
44729,0
23221,0
80178,0
106843,0
122213,0
147006,0
43347,0
44193,0
94186,0
68915,0
90611,0
21641,0
7903,0
67352,1
6211,0
8745,0
8091,0
85828,0
102206,0
112981,1
2051,0
115170,0
126919,0
94048,0
97376,0
98350,0
3297,0
31471,0
964,0
2012,1
120491,0
95970,0
83952,1
61185,0
77242,0
91379,0
58413,0
62498,0
114696,0
80091,1
24615,0
111094,0
33093,0
69159,1
117346,0
141858,0
21379,1
114314,1
113921,0
79522,1
99810,0
31240,0
34758,0
144314,0
93744,0
26198,0
82275,0
122863,0
34714,0
41429,0
110507,0
109,0
53566,1
2735,0
69346,0
110790,0
38495,0
23466,1
78757,0
89785,0
15787,0
35199,0
77365,0
21783,0
145713,0
93680,0
58101,0
140886,0
38455,0
140767,0
100011,0
36108,0
98336,0
133774,0
56222,0
1026,0
86180,0
71055,1
141692,0
56339,1
137416,0
128005,0
102895,0
85622,1
60903,0
108091,0
101472,0
40074,0
148778,0
39362,0
136606,0
90114,0
28648,0
72309,0
52886,0
9624,0
35577,0
121325,0
27657,0
136503,0
108955,1
35350,0
72087,0
121872,0
124564,0
49152,0
55541,0
135003,0
68015,0
101464,1
69435,0
91813,0
9026,0
67547,0
28713,0
134991,1
8529,0
77172,0
34244,0
13908,1
128602,0
9479,0
110619,0
134674,0
57412,0
117274,0
106689,0
103022,0
8857,0
73324,0
105574,0
127915,0
132010,0
44512,0
2683,0
137366,1
122432,0
98919,0
59640,0
22951,1
75961,0
3429,0
133176,0
76177,0
14240,0
79057,0
74221,0
22534,0
46346,0
77563,0
130885,0
52864,0
125553,0
72488,1
58625,0
6280,0
128570,0
96140,0
114750,0
46804,1
23480,0
58367,0
14662,0
119212,0
84815,0
125204,0
57770,0
51816,0
29144,0
111723,0
5130,0
70074,0
44218,0
122836,0
10518,0
75792,0
19746,0
927,1
17937,1
67755,0
104199,0
48526,0
103074,0
7068,0
9244,0
48660,0
56782,0
116362,0
31804,0
30286,1
8116,0
54479,0
103584,0
89790,0
29177,0
122724,0
28936,0
139851,1
50293,0
70372,0
47477,0
32107,0
75790,1
105552,0
50146,0
45782,0
84309,1
124790,0
128456,0
131400,0
31523,0
66690,0
81132,0
33956,0
31875,0
32033,0
121115,0
97004,0
43912,0
123964,0
119958,0
43656,0
124278,0
126552,0
83276,0
92089,0
69861,0
145252,0
81548,0
32044,0
50630,0
53896,0
50980,0
34951,0
34605,0
10845,1
18642,0
114241,0
132344,1
103607,0
149508,0
25608,0
83839,0
64886,0
54636,0
14243,0
87128,0
58881,1
96798,0
64533,0
67437,0
108005,0
49062,0
95798,0
38885,0
133912,0
22823,0
105365,0
107265,0
110334,0
2921,0
41199,0
64729,0
81729,0
20605,0
49847,0
40353,1
728,0
69334,0
23665,0
139741,0
133714,0
149690,0
1793,0
54259,0
144509,0
72838,0
19298,0
22057,0
87785,0
42419,1
123397,0
111064,0
118782,0
63912,0
126076,0
48266,0
114492,0
73288,1
133169,0
115160,0
126170,0
70034,0
36825,0
20150,0
142113,0
43573,0
4187,0
132075,0
29960,0
15588,0
18363,0
140469,1
36415,0
136906,0
41757,0
99787,1
127198,0
142221,0
80119,0
13598,0
55700,1
118976,0
6180,0
146219,0
131534,0
150795,0
32636,0
116482,0
102387,0
64403,0
85044,0
80577,0
33671,0
72297,0
77589,0
45972,0
82783,0
32126,0
50875,0
26877,0
125918,0
54803,1
128491,0
117983,1
146948,0
93511,0
105621,0
77354,0
146743,0
90995,0
58689,0
98752,0
17023,0
77324,0
71883,0
30539,0
55736,1
143655,0
539,0
74964,0
31604,0
119503,0
108255,0
20938,0
63682,0
28704,1
80211,0
114144,0
61716,0
129161,1
64358,0
24455,0
48427,0
6589,0
55312,0
149638,0
23990,0
1952,0
11858,0
32334,0
97628,0
86312,0
117395,0
121145,0
14818,0
65972,0
73613,1
101577,0
2957,1
127787,0
68002,0
13658,0
95451,0
71872,0
64502,0
125854,0
104793,0
121330,0
150051,0
75609,0
113915,0
92039,0
31228,0
136229,0
12565,1
131104,0
124943,0
104275,0
136324,0
42308,0
111006,0
141348,0
109687,0
48734,0
96068,0
59742,0
147965,0
93000,0
73307,0
114548,0
93030,0
127895,0
2655,0
118898,0
62182,0
111317,0
101101,0
24334,0
54590,0
65661,1
13776,1
50749,0
141361,0
45781,0
93014,0
69316,0
143959,0
8641,0
19694,0
84895,0
32677,0
104439,0
64922,1
90511,0
108226,0
98829,0
116358,0
4025,1
134937,0
95429,0
50774,0
101466,0
96700,1
91339,0
67003,0
133888,0
49664,0
30939,1
28334,0
140632,0
83413,0
34125,0
26207,1
116377,0
93445,0
146238,1
20852,0
130245,0
75551,0
69848,0
141318,0
33387,0
27228,0
119222,0
44560,0
98704,0
89346,0
66346,0
64591,0
40123,0
69069,0
12478,0
80862,0
10152,0
10354,0
123196,0
51056,0
72807,0
5009,0
124892,0
132673,0
39703,0
17808,0
75081,0
84364,1
129957,0
103272,0
16393,0
5916,1
93029,1
74802,0
76311,0
34466,0
119810,0
91654,0
21961,0
93280,0
54775,1
140293,0
71297,0
79981,0
3572,0
47627,0
136244,0
101352,0
148061,0
1918,1
102850,0
130306,0
145553,0
22839,0
17650,0
103203,0
42333,0
70552,0
59098,0
65502,0
137913,0
53564,0
3289,0
45839,0
136302,0
46287,1
130071,0
119861,0
105617,0
137646,1
98026,0
46405,0
92977,0
52537,0
63804,0
77013,0
113256,0
65291,0
13142,0
74813,0
14045,0
133576,0
102897,0
100121,0
106524,0
11475,0
7423,0
87100,0
74350,0
49192,0
15145,0
130167,0
7098,1
128943,0
150971,0
122460,1
26315,0
39422,0
67074,0
89791,0
126466,0
95182,0
43280,0
37080,0
34534,0
84803,0
125227,0
96663,0
95204,0
49467,0
46743,0
64216,0
137430,0
101415,0
27796,0
128504,0
60155,0
2225,0
56470,0
46998,0
82168,0
127553,0
95950,0
28015,0
73846,0
62385,1
1653,0
56748,0
144810,0
110738,0
20927,0
17198,0
123808,0
116658,0
635,0
119577,0
99411,1
96136,0
15304,0
39642,0
1738,0
146918,0
54778,0
139937,0
126153,0
78905,0
133122,0
46965,0
63779,0
35406,0
63573,0
77265,0
73555,0
86960,0
67927,0
134695,1
34718,0
64962,1
124203,1
57838,0
15928,0
45806,0
75869,0
11658,0
93834,1
22387,0
51466,0
130408,0
50065,0
5670,0
127201,0
50051,0
51783,0
123773,0
14773,0
7061,0
65308,0
103416,0
62293,0
51511,0
118768,1
25554,1
149604,0
113927,0
70545,0
113750,0
143035,0
130969,0
111048,0
5070,0
101040,0
132658,0
22645,0
143971,0
90379,0
34339,0
138077,1
100499,1
67536,1
31861,0
57697,0
16922,0
121888,0
56513,0
22581,0
138324,0
62759,0
96174,0
112620,1
150261,0
13457,0
118038,0
135064,0
109364,0
33607,1
94628,0
150896,0
9361,0
77814,0
79485,0
61900,0
94364,0
149676,0
109940,0
105509,1
9807,0
55329,0
148321,0
122644,1
289,0
142697,0
49573,0
132405,0
138237,0
84332,0
92585,0
9916,0
138718,0
28132,1
77670,0
70601,0
134854,0
115773,0
88312,0
6196,0
62516,0
1172,0
26297,1
137228,0
23460,0
142785,0
126400,0
99630,1
139901,0
109047,0
143461,0
854,0
10402,0
94302,0
139793,0
1916,0
79629,0
79385,0
43001,0
46048,0
32250,1
120976,0
139774,0
58975,0
114131,0
122337,0
28703,0
95684,0
114961,0
132048,0
144807,1
73090,0
111719,0
24191,0
121356,0
15418,0
29653,0
5077,0
99356,0
77318,0
83540,0
2018,0
75762,0
141304,1
102304,1
117268,0
125079,0
82420,0
113344,0
112262,0
138507,0
4478,0
105447,0
125561,0
32797,0
74466,0
72241,0
24162,0
150222,0
25118,0
108244,0
34730,0
66242,0
70059,1
135582,0
26039,0
109920,0
135800,0
140609,0
52996,1
53516,0
82358,0
141478,0
31280,0
40727,0
48652,0
105765,0
53511,0
105329,0
70886,0
10728,0
73550,1
37614,1
53366,0
3384,0
150892,0
83360,1
55897,0
71597,1
47415,0
30698,0
92852,0
89039,0
133763,0
123559,0
95066,0
132296,0
9067,0
41030,1
75205,0
89313,0
65099,0
52482,0
130806,0
15368,0
39376,0
120727,0
118046,0
9226,0
106379,0
77041,0
8751,0
23433,0
97285,0
73981,0
93877,0
122919,1
11201,0
136115,0
66246,0
85183,0
64869,0
32702,0
139160,1
87667,0
74607,0
122396,1
96696,0
129998,0
39860,0
145610,0
6940,0
126514,0
43435,0
70204,0
30235,1
103118,1
78094,0
4184,0
107759,0
39027,0
77711,0
20881,0
125445,0
1363,0
99523,0
117589,0
29606,0
131623,0
95237,0
143070,1
72258,0
117594,0
110275,0
40335,0
18965,0
33574,0
45067,0
137672,0
86301,0
27392,0
74695,1
77702,0
61437,0
122377,0
94438,0
98162,0
11703,0
2998,0
21706,0
113522,0
112760,0
83382,0
88973,0
3085,0
90670,0
146623,0
146009,0
38494,0
2944,0
150163,0
137582,0
144356,0
129427,0
2814,0
1957,0
105304,0
127722,0
84138,0
100265,0
13129,0
81346,0
15155,0
56670,0
53036,0
55674,0
54643,0
96019,0
69839,0
137471,0
88785,0
109564,0
123438,0
50414,0
148813,0
15286,0
106265,0
26984,0
90854,0
58049,1
66519,0
108642,0
149553,0
62695,0
71846,0
102563,0
3571,0
138756,0
135788,0
140449,0
21730,0
27207,0
12183,0
133057,0
26853,0
95192,0
90648,1
67664,0
6646,0
103895,0
104223,0
38896,0
12017,0
124188,0
99020,0
145474,0
80673,0
30070,0
106004,0
81519,0
61480,0
6187,0
12891,0
130238,0
139151,0
63002,0
9603,0
26562,1
8831,0
67705,0
121154,0
111376,0
74304,0
119937,0
84957,0
88873,0
150050,0
26915,0
2399,0
27713,0
76656,0
24576,0
133789,0
48764,0
115091,0
12716,0
94783,0
80204,0
99997,0
138250,0
87864,0
117466,0
67952,0
125014,0
150299,0
3110,0
64016,0
139463,0
107224,0
129463,0
113267,0
15061,1
46898,0
88769,1
40841,0
15767,0
104358,0
61358,0
66123,1
34527,0
18502,0
15629,0
136384,0
41358,0
91868,0
77194,1
86145,0
111458,0
96784,0
78295,0
146067,0
33666,0
9013,0
137995,0
33448,0
147888,0
49773,0
110679,0
98763,0
25923,0
99105,0
24669,0
40454,0
84676,0
64182,0
101119,0
28054,0
42113,0
137847,0
148038,0
139821,0
108509,0
11277,0
66210,0
28075,1
17291,0
96838,0
123596,0
85094,0
119913,0
140928,1
38490,0
30614,0
9846,1
119607,0
68249,0
29861,0
91720,0
139375,0
29042,0
115827,0
85949,0
129373,0
34191,0
135533,0
83961,0
141575,0
76157,0
109610,0
31241,0
86299,0
72978,0
135739,0
19930,0
13040,1
24420,0
24100,0
123694,0
125921,0
113923,0
25672,0
15736,0
66790,0
11082,0
134129,0
95035,1
16276,0
24823,0
150765,1
46663,0
120459,1
75094,0
100149,0
112718,0
86763,0
33665,0
57394,0
81198,0
9860,1
116549,0
14722,0
131448,0
86482,0
1066,0
101407,0
74565,0
116262,0
54648,0
21029,0
91494,0
28332,0
51964,0
107588,0
2248,0
105424,0
93382,0
131437,0
56145,1
128583,0
286,0
84812,0
79862,0
51623,0
48787,0
109889,0
107242,0
60336,0
57878,0
72619,0
10275,0
54744,0
101650,0
1875,0
74448,0
12233,0
52373,0
142177,0
127058,0
56598,0
140828,0
119429,0
80103,0
30479,0
82069,0
27867,0
114855,0
42780,0
76596,0
73390,0
96952,0
71960,0
20297,0
48538,1
109657,0
120541,0
13418,0
140493,0
48376,0
141602,0
105667,0
112821,1
122541,0
39616,0
71709,0
142137,0
133097,0
123402,0
53010,0
108716,1
100750,0
65854,0
94719,0
119497,0
8081,0
44310,0
76467,0
42606,0
146045,0
66524,1
137587,0
72734,0
100156,0
133908,0
68514,0
57377,0
8380,0
189,0
16833,0
27622,0
68084,0
102930,0
95307,0
125268,0
25144,0
109296,1
98382,0
60829,0
2116,0
120311,0
78762,0
99638,0
38703,0
107646,0
58139,0
42668,0
36335,0
20012,0
37362,0
19492,0
85530,0
74119,0
108288,0
60083,0
105579,1
126845,0
63149,0
63195,0
123437,0
98485,0
110595,0
23758,0
5143,0
30606,0
104950,0
150672,0
127319,0
94435,0
99319,0
26129,0
42672,0
2395,0
116205,0
46989,0
146270,0
117577,0
128015,0
109222,0
51207,0
41365,0
49681,0
150104,0
54874,0
100785,0
100006,0
8420,0
1455,0
109011,0
141073,0
80005,0
132856,0
78932,0
77942,1
71951,0
4077,0
100073,0
121213,0
94006,0
85212,0
7119,0
118884,0
74535,1
40809,1
99287,0
29794,0
53189,0
34729,1
92675,0
148432,0
34568,0
24498,1
57182,0
39061,0
30116,0
120063,0
117251,0
80319,0
127377,0
101841,0
95301,0
42289,0
110580,0
94101,0
89886,0
35791,0
150756,0
19265,0
32798,0
146656,0
41945,0
141592,0
2657,0
142505,0
78337,1
77599,0
141790,0
45413,0
31520,0
38327,0
59573,0
123708,0
143321,0
7532,1
56437,0
88755,0
61807,0
144335,1
51907,1
15181,0
119829,0
136338,0
124728,0
44525,0
138855,0
128317,0
124689,0
69103,0
109730,0
22219,0
29467,0
118399,0
96162,0
26292,0
31891,0
